algo,dataset,variant,mode,ram_cap_bytes,params_json,threads,trial,recall1,recall10,recall100,qps,mean_ms,p50_ms,p95_ms,p99_ms,p999_ms,bytes_read_total,bytes_read_per_query,bytes_per_query_app,ios_total,ios_per_query,simd_distance_calls,simd_avoided,cpu_user_s,cpu_sys_s,peak_rss_mb,wall_s,commit_sha
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 100, ""W"": 2}",1,3,,99.278,,238.08665466308594,4.199277299999999,,4.608,,8.377,4921970688,492197.1,447564.6,655,109.2687,,,3.94,2.34,853.5,44.203,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 100, ""W"": 4}",1,1,,99.301,,382.6495666503906,2.6124902000000003,,2.933,,6.371,4953415680,495341.6,474356.1,655,115.8096,,,3.88,2.12,853.9,28.331,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 100, ""W"": 4}",1,2,,99.301,,382.94073486328125,2.6105125,,2.942,,6.313,4953415680,495341.6,474356.1,655,115.8096,,,4.02,1.95,854.3,28.279,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 100, ""W"": 4}",1,3,,99.301,,382.69256591796875,2.6121933,,2.953,,6.623,4953415680,495341.6,474356.1,655,115.8096,,,3.94,2.09,853.2,28.378,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 1}",1,1,,99.682,,95.19090270996094,10.5042826,,11.347,,22.087,6900944896,690094.5,638560.7,654,155.8986,,,5.86,3.71,853.5,107.238,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 1}",1,2,,99.682,,95.03099822998047,10.521955,,11.389,,17.471,6901641216,690164.1,638560.7,655,155.8986,,,5.96,3.93,853.9,107.439,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 1}",1,3,,99.682,,94.85912322998047,10.5410128,,11.403,,21.073,6901641216,690164.1,638560.7,655,155.8986,,,6.12,3.91,853.0,107.709,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 2}",1,1,,99.688,,161.88316345214844,6.1763642,,6.732,,11.85,6910980096,691098.0,650841.3,655,158.8968,,,5.13,3.24,853.8,63.953,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 2}",1,2,,99.688,,162.38510131835938,6.1572937,,6.68,,11.173,6910980096,691098.0,650841.3,655,158.8968,,,5.11,3.27,853.1,63.83,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 2}",1,3,,99.688,,161.66378784179688,6.184724,,6.753,,12.352,6910980096,691098.0,650841.3,655,158.8968,,,5.24,3.3,853.7,64.105,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 4}",1,1,,99.692,,266.62811279296875,3.7497054,,4.192,,7.882,6934495232,693449.5,676480.6,655,165.1564,,,5.06,2.75,854.4,39.699,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 4}",1,2,,99.692,,266.5414733886719,3.7509297999999998,,4.176,,7.785,6934495232,693449.5,676480.6,655,165.1564,,,5.06,2.77,853.4,39.725,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 150, ""W"": 4}",1,3,,99.692,,266.7904357910156,3.7474233,,4.142,,7.655,6934495232,693449.5,676480.6,655,165.1564,,,5.01,2.81,853.5,39.728,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 1}",1,1,,99.827,,71.86750030517578,13.913570100000001,,15.052,,21.15,8896536576,889653.7,842708.6,655,205.7394,,,7.28,4.74,852.5,141.376,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 1}",1,2,,99.827,,71.83692932128906,13.9194897,,15.059,,23.095,8896434176,889643.4,842708.6,654,205.7394,,,7.36,4.83,854.6,141.432,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 1}",1,3,,99.827,,71.26253509521484,14.031670700000001,,15.097,,55.545,8895299584,889530.0,842708.6,654,205.7394,,,7.34,4.75,853.2,144.389,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 2}",1,1,,99.829,,122.74009704589844,8.1463111,,8.86,,14.569,8903696384,890369.6,854631.2,655,208.6502,,,6.55,4.05,853.6,83.702,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 2}",1,2,,99.829,,123.01893615722656,8.127868099999999,,8.822,,14.262,8903696384,890369.6,854631.2,655,208.6502,,,6.39,4.13,853.7,83.524,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 2}",1,3,,99.829,,123.20598602294922,8.1155547,,8.777,,14.531,8903634944,890363.5,854631.2,654,208.6502,,,6.27,4.08,853.8,83.371,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 4}",1,1,,99.833,,203.60865783691406,4.910489999999999,,5.472,,9.445,8922066944,892206.7,879498.4,654,214.7213,,,6.2,3.48,854.6,51.286,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 4}",1,2,,99.833,,202.86024475097656,4.9286046,,5.543,,9.244,8921059328,892105.9,879498.4,654,214.7213,,,6.26,3.54,853.8,51.51,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 200, ""W"": 4}",1,3,,99.833,,203.6084442138672,4.9105338000000005,,5.441,,9.462,8919080960,891908.1,879498.4,654,214.7213,,,6.26,3.44,853.9,51.306,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 1}",1,1,,99.925,,48.15110397338867,20.7669799,,22.435,,32.846,12890976256,1289097.6,1251497.2,655,305.5413,,,10.39,7.09,853.2,209.909,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 1}",1,2,,99.925,,48.38100051879883,20.6682959,,22.318,,32.308,12890976256,1289097.6,1251497.2,654,305.5413,,,9.99,6.76,854.8,208.933,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 1}",1,3,,99.925,,48.22019958496094,20.737196,,22.393,,32.977,12890976256,1289097.6,1251497.2,655,305.5413,,,10.19,6.92,853.9,209.685,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 2}",1,1,,99.925,,82.79319763183594,12.077331299999999,,13.095,,21.765,12895592448,1289559.2,1262893.9,655,308.3237,,,8.91,5.9,852.8,123.028,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 2}",1,2,,99.925,,82.63325500488281,12.100715099999999,,13.105,,23.571,12894367744,1289436.8,1262893.9,654,308.3237,,,8.9,5.91,853.8,123.197,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 2}",1,3,,99.925,,82.80742645263672,12.0752963,,13.048,,22.865,12893638656,1289363.9,1262893.9,654,308.3237,,,8.93,5.85,853.0,123.03,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 4}",1,1,,99.926,,138.29397583007812,7.2300049,,8.0,,13.49,12908359680,1290836.0,1286679.8,655,314.1308,,,8.49,4.95,854.6,74.5,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 4}",1,2,,99.926,,138.21139526367188,7.2342994,,7.947,,13.703,12905619456,1290561.9,1286679.8,654,314.1308,,,8.59,4.95,854.4,74.531,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_fp32_pq64,warm,,"{""L"": 300, ""W"": 4}",1,3,,99.926,,138.31423950195312,7.2289046,,7.965,,13.268,12908359680,1290836.0,1286679.8,655,314.1308,,,8.54,5.0,853.4,74.54,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 1}",1,1,,68.038,,972.1646118164062,1.0278923,,1.378,,3.742,1714786304,171478.6,75481.1,349,18.428,,,1.2,0.79,473.6,12.738,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 1}",1,2,,68.038,,975.18701171875,1.0247031,,1.381,,3.61,1391255552,139125.6,75481.1,349,18.428,,,1.14,0.73,474.0,12.504,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 1}",1,3,,68.038,,976.2443237304688,1.0235958,,1.366,,3.31,1390850048,139085.0,75481.1,349,18.428,,,1.2,0.71,474.1,12.532,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 2}",1,1,,68.748,,1403.0474853515625,0.7120258,,0.96,,2.707,1437958144,143795.8,92167.4,350,22.5018,,,1.14,0.68,473.2,9.437,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 2}",1,2,,68.748,,1387.9620361328125,0.7197673,,0.978,,2.667,1437933568,143793.4,92167.4,349,22.5018,,,1.16,0.71,473.6,9.502,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 2}",1,3,,68.748,,1395.5076904296875,0.7158741,,0.963,,2.823,1435992064,143599.2,92167.4,349,22.5018,,,1.11,0.71,473.8,9.427,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 4}",1,1,,70.136,,1666.6298828125,0.5992989,,0.812,,2.122,1542664192,154266.4,127352.0,349,31.0918,,,1.28,0.72,473.2,8.331,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 4}",1,2,,70.136,,1647.50634765625,0.6062503,,0.821,,2.873,1541615616,154161.6,127352.0,349,31.0918,,,1.23,0.74,474.4,8.353,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 10, ""W"": 4}",1,3,,70.136,,1667.1934814453125,0.5990897,,0.814,,2.183,1545351168,154535.1,127352.0,350,31.0918,,,1.27,0.68,474.4,8.273,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 1}",1,1,,85.909,,604.0270385742188,1.6548097,,1.994,,4.633,1769000960,176900.1,114092.0,349,27.8545,,,1.35,0.91,473.0,18.886,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 1}",1,2,,85.909,,602.254150390625,1.6596786,,2.003,,4.496,1768697856,176869.8,114092.0,349,27.8545,,,1.43,0.92,474.2,18.893,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 1}",1,3,,85.909,,601.221923828125,1.6625415000000001,,2.003,,5.426,1767817216,176781.7,114092.0,349,27.8545,,,1.4,0.9,473.3,18.942,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 2}",1,1,,86.316,,926.2782592773438,1.0788488999999999,,1.328,,3.845,1806815232,180681.5,129763.7,350,31.6806,,,1.36,0.88,474.0,13.078,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 2}",1,2,,86.316,,927.1458740234375,1.0778476000000001,,1.326,,3.047,1805135872,180513.6,129763.7,349,31.6806,,,1.39,0.82,473.4,13.082,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 2}",1,3,,86.316,,924.192626953125,1.0812844,,1.33,,3.402,1804083200,180408.3,129763.7,349,31.6806,,,1.38,0.84,473.0,13.112,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 4}",1,1,,87.071,,1252.2481689453125,0.7978396,,1.014,,2.36,1892003840,189200.4,162625.9,350,39.7036,,,1.45,0.82,472.8,10.299,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 4}",1,2,,87.071,,1242.07958984375,0.8043674999999999,,1.025,,3.128,1887612928,188761.3,162625.9,349,39.7036,,,1.48,0.82,473.6,10.367,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 20, ""W"": 4}",1,3,,87.071,,1230.9945068359375,0.8115994,,1.039,,3.3,1892003840,189200.4,162625.9,350,39.7036,,,1.47,0.85,474.1,10.397,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 1}",1,1,,92.131,,426.9017028808594,2.341681,,2.704,,6.192,2153025536,215302.6,153295.3,349,37.4256,,,1.81,1.15,474.5,25.69,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 1}",1,2,,92.131,,431.5084533691406,2.3167024,,2.654,,6.38,2151665664,215166.6,153295.3,349,37.4256,,,1.7,1.07,474.5,25.462,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 1}",1,3,,92.131,,430.12518310546875,2.324138,,2.658,,6.52,2153242624,215324.3,153295.3,349,37.4256,,,1.74,1.07,473.4,25.508,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 2}",1,1,,92.361,,684.4053344726562,1.4603787,,1.719,,4.027,2182025216,218202.5,168264.5,349,41.0802,,,1.67,1.04,474.1,16.871,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 2}",1,2,,92.361,,691.1309814453125,1.4461666,,1.679,,4.14,2184650752,218465.1,168264.5,349,41.0802,,,1.56,1.04,474.2,16.757,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 2}",1,3,,92.361,,685.9198608398438,1.4571478,,1.703,,5.353,2183573504,218357.4,168264.5,349,41.0802,,,1.65,1.01,473.1,16.883,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 4}",1,1,,92.754,,990.6346435546875,1.0087231,,1.229,,3.148,2254860288,225486.0,199524.4,350,48.712,,,1.63,0.99,473.6,12.403,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 4}",1,2,,92.754,,991.877197265625,1.0074606,,1.224,,3.165,2254000128,225400.0,199524.4,349,48.712,,,1.65,0.95,473.3,12.375,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 30, ""W"": 4}",1,3,,92.754,,985.189697265625,1.0143006,,1.236,,3.456,2254860288,225486.0,199524.4,350,48.712,,,1.7,0.97,473.8,12.457,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 1}",1,1,,96.579,,272.34820556640625,3.670938,,4.03,,7.851,2937868288,293786.8,233340.1,349,56.9678,,,2.37,1.63,473.5,39.028,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 1}",1,2,,96.579,,271.7361145019531,3.6792163999999996,,4.046,,7.793,2936766464,293676.6,233340.1,349,56.9678,,,2.32,1.64,474.3,39.072,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 1}",1,3,,96.579,,270.4147644042969,3.697179,,4.088,,7.835,2938191872,293819.2,233340.1,350,56.9678,,,2.37,1.73,473.4,39.314,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 2}",1,1,,96.663,,448.1739501953125,2.2304845999999996,,2.491,,6.111,2960883712,296088.4,247509.8,349,60.4272,,,2.15,1.4,473.1,24.609,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 2}",1,2,,96.663,,448.97601318359375,2.2264778,,2.493,,6.05,2960891904,296089.2,247509.8,349,60.4272,,,2.25,1.43,473.8,24.637,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 2}",1,3,,96.663,,450.1467590332031,2.2207193000000003,,2.481,,6.097,2959163392,295916.3,247509.8,349,60.4272,,,2.12,1.35,473.1,24.54,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 4}",1,1,,96.775,,692.1713256835938,1.4439628,,1.665,,4.026,3015278592,301527.9,276853.6,350,67.5912,,,2.03,1.26,473.2,16.73,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 4}",1,2,,96.775,,685.26318359375,1.4585133000000001,,1.711,,4.555,3011289088,301128.9,276853.6,349,67.5912,,,2.15,1.26,473.9,16.904,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 50, ""W"": 4}",1,3,,96.775,,691.2669067382812,1.4458459000000001,,1.667,,4.101,3013554176,301355.4,276853.6,349,67.5912,,,2.02,1.27,473.9,16.77,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 1}",1,1,,98.313,,187.5814666748047,5.3302062999999995,,5.797,,11.378,3927302144,392730.2,334445.8,349,81.6518,,,2.93,2.02,473.0,58.649,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 1}",1,2,,98.313,,186.67300415039062,5.3561142,,5.86,,10.347,3928502272,392850.2,334445.8,349,81.6518,,,2.95,2.08,473.3,55.881,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 1}",1,3,,98.313,,186.64413452148438,5.3569363999999995,,5.824,,11.364,3928727552,392872.8,334445.8,350,81.6518,,,3.07,2.1,473.3,55.87,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 2}",1,1,,98.336,,313.4429016113281,3.1895572000000003,,3.502,,7.181,3947196416,394719.6,347989.2,349,84.9583,,,2.7,1.82,474.6,34.179,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 2}",1,2,,98.336,,314.99627685546875,3.1738285,,3.466,,7.162,3944243200,394424.3,347989.2,349,84.9583,,,2.63,1.82,474.0,34.064,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 2}",1,3,,98.336,,314.6075744628906,3.1777506,,3.477,,7.308,3947311104,394731.1,347989.2,349,84.9583,,,2.64,1.84,473.7,34.059,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 4}",1,1,,98.393,,497.8821716308594,2.0077164,,2.252,,5.97,3985387520,398538.8,376085.7,349,91.8178,,,2.65,1.56,474.2,22.362,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 4}",1,2,,98.393,,499.3793640136719,2.0016795,,2.258,,4.738,3990130688,399013.1,376085.7,350,91.8178,,,2.62,1.6,474.1,22.323,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 75, ""W"": 4}",1,3,,98.393,,500.4186706542969,1.9975356,,2.249,,5.451,3986280448,398628.0,376085.7,349,91.8178,,,2.63,1.56,473.9,22.262,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 1}",1,1,,99.044,,142.02413940429688,7.0401812,,7.635,,13.487,4923752448,492375.2,436082.7,350,106.4655,,,3.72,2.57,473.6,72.708,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 1}",1,2,,99.044,,141.85057067871094,7.0487928,,7.629,,13.595,4923752448,492375.2,436082.7,349,106.4655,,,3.71,2.64,473.5,72.772,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 1}",1,3,,99.044,,141.7542266845703,7.053580200000001,,7.633,,13.549,4923752448,492375.2,436082.7,350,106.4655,,,3.52,2.68,474.7,72.788,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 2}",1,1,,99.049,,240.41665649414062,4.1586138,,4.543,,8.439,4936724480,493672.4,449121.1,349,109.6487,,,3.27,2.24,473.2,43.908,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 2}",1,2,,99.049,,240.61004638671875,4.1552604,,4.53,,8.346,4938571776,493857.2,449121.1,350,109.6487,,,3.26,2.22,472.9,43.855,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 2}",1,3,,99.049,,240.65870666503906,4.1544403,,4.508,,8.639,4937723904,493772.4,449121.1,349,109.6487,,,3.23,2.23,473.7,43.841,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 4}",1,1,,99.08,,387.3530578613281,2.5807938,,2.884,,6.521,4974071808,497407.2,476332.4,350,116.2921,,,3.18,1.94,474.1,28.061,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 4}",1,2,,99.08,,385.9085998535156,2.5904769,,2.924,,6.441,4972613632,497261.4,476332.4,349,116.2921,,,3.11,1.96,473.2,28.163,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 100, ""W"": 4}",1,3,,99.08,,387.3736267089844,2.5806749,,2.872,,6.486,4974071808,497407.2,476332.4,350,116.2921,,,3.19,1.93,474.4,28.085,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 1}",1,1,,99.573,,95.66027069091797,10.452779099999999,,11.21,,17.637,6918496256,691849.6,639861.1,350,156.2161,,,4.92,3.79,473.8,106.811,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 1}",1,2,,99.573,,95.54747772216797,10.4650892,,11.257,,17.276,6917599232,691759.9,639861.1,349,156.2161,,,5.1,3.72,473.5,106.958,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 1}",1,3,,99.573,,95.67411804199219,10.4512387,,11.276,,17.309,6917853184,691785.3,639861.1,349,156.2161,,,4.98,3.66,474.1,106.823,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 2}",1,1,,99.581,,163.7894287109375,6.1045538,,6.613,,11.711,6928801792,692880.2,652358.9,349,159.2673,,,4.29,3.08,474.3,63.345,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 2}",1,2,,99.581,,163.9892578125,6.0971026,,6.582,,11.478,6929674240,692967.4,652358.9,349,159.2673,,,4.23,3.08,474.3,63.237,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 2}",1,3,,99.581,,163.26182556152344,6.1242746,,6.644,,11.986,6928019456,692801.9,652358.9,349,159.2673,,,4.37,3.13,472.8,63.567,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 4}",1,1,,99.594,,268.9591979980469,3.7171986,,4.126,,7.884,6956683264,695668.3,678380.3,350,165.6202,,,4.23,2.7,473.1,39.495,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 4}",1,2,,99.594,,270.2136535644531,3.6999411,,4.062,,7.813,6955139072,695513.9,678380.3,349,165.6202,,,4.1,2.63,473.9,39.253,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 150, ""W"": 4}",1,3,,99.594,,269.86419677734375,3.7047356,,4.098,,7.699,6954221568,695422.2,678380.3,349,165.6202,,,4.15,2.69,474.2,39.371,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 200, ""W"": 1}",1,1,,99.752,,72.03691864013672,13.880814399999998,,14.916,,25.727,8914972672,891497.3,843962.0,349,206.0454,,,6.53,5.04,475.0,141.075,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 200, ""W"": 1}",1,2,,99.752,,72.1298828125,13.8629631,,14.938,,25.434,8914735104,891473.5,843962.0,349,206.0454,,,6.2,4.9,474.3,140.896,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 200, ""W"": 1}",1,3,,99.752,,72.09290313720703,13.8700777,,14.919,,25.349,8915709952,891571.0,843962.0,350,206.0454,,,6.55,4.84,474.6,140.945,bb380a795cd44062da32056f57301d3566b0f422
diskann,sift10m,diskann_uint8_pq32,warm,,"{""L"": 200, ""W"": 2}",1,1,,99.753,,124.09562683105469,8.0573953,,8.67,,14.484,8921456640,892145.7,856061.1,349,208.9993,,,5.4,3.95,474.2,82.847,bb380a795cd44062da32056f57301d3566b0f422
